日付,時間 ,約定値,出来高
2025/12/05,10:09:18,289,400
2025/12/05,10:09:16,289,300
2025/12/05,10:09:15,291,100
2025/12/05,10:09:15,291,100
2025/12/05,10:09:13,290,300
2025/12/05,10:09:12,290,100
2025/12/05,10:09:11,288,300
2025/12/05,10:09:11,290,200
2025/12/05,10:09:11,289,200
2025/12/05,10:09:10,290,200
2025/12/05,10:09:10,289,700
2025/12/05,10:09:10,288,100
2025/12/05,10:09:08,287,100
2025/12/05,10:09:08,287,400
2025/12/05,10:09:07,289,300
2025/12/05,10:09:07,289,"3,600"
2025/12/05,10:09:07,289,800
2025/12/05,10:09:07,288,300
2025/12/05,10:09:06,287,700
2025/12/05,10:09:06,287,400
2025/12/05,10:09:06,287,200
2025/12/05,10:09:06,287,200
2025/12/05,10:09:04,286,100
2025/12/05,10:09:04,288,100
2025/12/05,10:09:04,285,800
2025/12/05,10:09:04,286,200
2025/12/05,10:09:03,285,600
2025/12/05,10:09:03,286,400
2025/12/05,10:09:03,288,100
2025/12/05,10:09:01,287,900
2025/12/05,10:09:01,287,100
2025/12/05,10:08:59,288,300
2025/12/05,10:08:59,288,200
2025/12/05,10:08:59,288,100
2025/12/05,10:08:59,285,100
2025/12/05,10:08:59,286,"1,700"
2025/12/05,10:08:59,287,200
2025/12/05,10:08:57,286,100
2025/12/05,10:08:57,287,900
2025/12/05,10:08:57,287,900
2025/12/05,10:08:57,288,100
2025/12/05,10:08:57,287,200
2025/12/05,10:08:57,288,800
2025/12/05,10:08:56,290,100
2025/12/05,10:08:56,289,"1,000"
2025/12/05,10:08:53,290,"1,600"
2025/12/05,10:08:51,292,100
2025/12/05,10:08:51,290,"1,000"
2025/12/05,10:08:51,291,100
2025/12/05,10:08:51,291,200
2025/12/05,10:08:51,291,100
2025/12/05,10:08:50,291,400
2025/12/05,10:08:50,290,200
2025/12/05,10:08:48,291,300
2025/12/05,10:08:48,292,900
2025/12/05,10:08:46,292,400
2025/12/05,10:08:46,291,100
2025/12/05,10:08:44,291,"1,000"
2025/12/05,10:08:44,292,200
2025/12/05,10:08:43,291,"1,800"
2025/12/05,10:08:43,291,400
2025/12/05,10:08:42,290,300
2025/12/05,10:08:42,290,200
2025/12/05,10:08:41,292,100
2025/12/05,10:08:40,289,800
2025/12/05,10:08:40,290,200
2025/12/05,10:08:40,291,800
2025/12/05,10:08:40,291,200
2025/12/05,10:08:38,291,100
2025/12/05,10:08:38,290,"1,100"
2025/12/05,10:08:37,291,200
2025/12/05,10:08:36,290,100
2025/12/05,10:08:35,291,800
2025/12/05,10:08:35,290,100
2025/12/05,10:08:35,290,500
2025/12/05,10:08:35,290,100
2025/12/05,10:08:34,291,400
2025/12/05,10:08:34,290,700
2025/12/05,10:08:33,291,300
2025/12/05,10:08:32,291,300
2025/12/05,10:08:32,291,100
2025/12/05,10:08:32,291,100
2025/12/05,10:08:31,290,"1,400"
2025/12/05,10:08:31,292,400
2025/12/05,10:08:31,291,600
2025/12/05,10:08:31,290,500
2025/12/05,10:08:30,292,400
2025/12/05,10:08:30,290,200
2025/12/05,10:08:29,291,100
2025/12/05,10:08:29,290,"1,200"
2025/12/05,10:08:29,289,400
2025/12/05,10:08:29,288,300
2025/12/05,10:08:29,289,500
2025/12/05,10:08:29,288,100
2025/12/05,10:08:28,289,300
2025/12/05,10:08:27,289,500
2025/12/05,10:08:27,288,100
2025/12/05,10:08:27,288,100
2025/12/05,10:08:27,288,"1,100"
2025/12/05,10:08:26,288,600
2025/12/05,10:08:25,288,400
2025/12/05,10:08:24,288,700
2025/12/05,10:08:24,287,300
2025/12/05,10:08:24,286,100
2025/12/05,10:08:23,287,200
2025/12/05,10:08:23,287,200
2025/12/05,10:08:23,286,300
2025/12/05,10:08:23,286,100
2025/12/05,10:08:23,286,100
2025/12/05,10:08:23,286,600
2025/12/05,10:08:22,287,400
2025/12/05,10:08:22,287,400
2025/12/05,10:08:21,286,"1,100"
2025/12/05,10:08:21,286,200
2025/12/05,10:08:20,287,100
2025/12/05,10:08:20,287,500
2025/12/05,10:08:19,287,800
2025/12/05,10:08:19,287,500
2025/12/05,10:08:19,287,200
2025/12/05,10:08:18,287,100
2025/12/05,10:08:18,287,100
2025/12/05,10:08:18,288,100
2025/12/05,10:08:17,286,"1,300"
2025/12/05,10:08:17,287,400
2025/12/05,10:08:17,289,100
2025/12/05,10:08:16,288,100
2025/12/05,10:08:16,289,100
2025/12/05,10:08:16,287,"1,200"
2025/12/05,10:08:16,288,200
2025/12/05,10:08:16,289,200
2025/12/05,10:08:15,291,300
2025/12/05,10:08:15,291,300
2025/12/05,10:08:15,290,200
2025/12/05,10:08:15,290,100
2025/12/05,10:08:15,290,200
2025/12/05,10:08:15,288,200
2025/12/05,10:08:15,289,100
2025/12/05,10:08:15,290,100
2025/12/05,10:08:15,289,300
2025/12/05,10:08:15,288,"1,100"
2025/12/05,10:08:15,289,"1,700"
2025/12/05,10:08:15,288,"1,900"
2025/12/05,10:08:15,289,"3,700"
2025/12/05,10:08:15,290,"4,400"
2025/12/05,10:08:15,291,"3,600"
2025/12/05,10:08:15,292,"4,200"
2025/12/05,10:08:15,293,"3,500"
2025/12/05,10:08:15,294,"3,000"
2025/12/05,10:08:15,295,"2,100"
2025/12/05,10:08:13,297,100
2025/12/05,10:08:13,296,100
2025/12/05,10:08:12,296,100
2025/12/05,10:08:11,296,100
2025/12/05,10:08:10,295,"2,000"
2025/12/05,10:08:10,296,700
2025/12/05,10:08:08,297,100
2025/12/05,10:08:07,297,100
2025/12/05,10:08:06,298,800
2025/12/05,10:08:06,297,100
2025/12/05,10:08:06,298,200
2025/12/05,10:08:06,297,200
2025/12/05,10:08:05,297,"2,500"
2025/12/05,10:08:04,298,100
2025/12/05,10:08:03,297,100
2025/12/05,10:08:03,298,800
2025/12/05,10:08:03,298,100
2025/12/05,10:08:02,297,700
2025/12/05,10:08:02,298,200
2025/12/05,10:08:01,298,500
2025/12/05,10:08:00,299,100
2025/12/05,10:08:00,299,"1,300"
2025/12/05,10:08:00,299,200
2025/12/05,10:07:59,299,200
2025/12/05,10:07:59,298,"1,000"
2025/12/05,10:07:59,299,"2,000"
2025/12/05,10:07:59,299,100
2025/12/05,10:07:58,299,100
2025/12/05,10:07:58,299,100
2025/12/05,10:07:58,299,"1,000"
2025/12/05,10:07:57,298,"4,500"
2025/12/05,10:07:57,298,"7,800"
2025/12/05,10:07:57,298,300
2025/12/05,10:07:57,298,900
2025/12/05,10:07:57,297,100
2025/12/05,10:07:57,296,100
2025/12/05,10:07:57,296,200
2025/12/05,10:07:56,297,"2,700"
2025/12/05,10:07:55,297,"9,400"
2025/12/05,10:07:55,296,600
2025/12/05,10:07:55,296,100
2025/12/05,10:07:53,295,100
2025/12/05,10:07:53,295,300
2025/12/05,10:07:53,295,500
2025/12/05,10:07:53,296,100
2025/12/05,10:07:53,296,500
2025/12/05,10:07:53,297,100
2025/12/05,10:07:52,297,100
2025/12/05,10:07:50,296,100
2025/12/05,10:07:50,296,100
2025/12/05,10:07:50,296,500
2025/12/05,10:07:50,296,500
2025/12/05,10:07:50,296,500
2025/12/05,10:07:50,296,400
2025/12/05,10:07:50,296,500
2025/12/05,10:07:49,296,"1,100"
2025/12/05,10:07:49,295,400
2025/12/05,10:07:48,296,100
2025/12/05,10:07:48,295,"1,000"
2025/12/05,10:07:48,296,100
2025/12/05,10:07:47,296,400
2025/12/05,10:07:46,295,400
2025/12/05,10:07:45,293,100
2025/12/05,10:07:45,296,100
2025/12/05,10:07:45,295,200
2025/12/05,10:07:44,296,"1,100"
2025/12/05,10:07:44,295,"1,400"
2025/12/05,10:07:44,294,200
2025/12/05,10:07:44,291,100
2025/12/05,10:07:44,295,"2,300"
2025/12/05,10:07:44,294,"6,700"
2025/12/05,10:07:44,293,"9,000"
2025/12/05,10:07:44,292,"1,700"
2025/12/05,10:07:44,291,200
2025/12/05,10:07:44,290,100
2025/12/05,10:07:44,290,"1,500"
2025/12/05,10:07:44,290,300
2025/12/05,10:07:44,292,200
2025/12/05,10:07:39,292,100
2025/12/05,10:07:39,291,300
2025/12/05,10:07:36,290,500
2025/12/05,10:07:36,290,600
2025/12/05,10:07:36,291,300
2025/12/05,10:07:36,291,100
2025/12/05,10:07:32,292,200
2025/12/05,10:07:32,291,200
2025/12/05,10:07:32,291,200
2025/12/05,10:07:32,291,300
2025/12/05,10:07:32,291,200
2025/12/05,10:07:32,291,100
2025/12/05,10:07:31,290,400
2025/12/05,10:07:31,291,100
2025/12/05,10:07:30,291,100
2025/12/05,10:07:29,290,800
2025/12/05,10:07:29,291,"2,000"
2025/12/05,10:07:29,291,500
2025/12/05,10:07:28,291,400
2025/12/05,10:07:27,291,400
2025/12/05,10:07:27,291,400
2025/12/05,10:07:27,291,200
2025/12/05,10:07:27,293,400
2025/12/05,10:07:27,292,100
2025/12/05,10:07:26,292,300
2025/12/05,10:07:25,291,200
2025/12/05,10:07:25,291,"1,000"
2025/12/05,10:07:22,291,100
2025/12/05,10:07:21,289,400
2025/12/05,10:07:21,290,900
2025/12/05,10:07:18,290,100
2025/12/05,10:07:15,289,100
2025/12/05,10:07:11,288,600
2025/12/05,10:07:09,288,200
2025/12/05,10:07:09,289,100
2025/12/05,10:07:08,289,300
2025/12/05,10:07:08,289,600
2025/12/05,10:07:08,290,200
2025/12/05,10:07:07,287,800
2025/12/05,10:07:07,288,900
2025/12/05,10:07:07,289,300
2025/12/05,10:07:06,289,400
2025/12/05,10:07:06,290,300
2025/12/05,10:07:05,290,100
2025/12/05,10:07:05,291,100
2025/12/05,10:07:05,291,100
2025/12/05,10:07:05,293,"2,700"
2025/12/05,10:07:05,292,"6,300"
2025/12/05,10:07:05,291,"7,600"
2025/12/05,10:07:05,290,"2,600"
2025/12/05,10:07:05,289,800
2025/12/05,10:07:03,289,100
2025/12/05,10:07:01,288,100
2025/12/05,10:07:00,288,800
2025/12/05,10:06:59,288,100
2025/12/05,10:06:59,288,300
2025/12/05,10:06:57,288,100
2025/12/05,10:06:56,288,100
2025/12/05,10:06:53,287,300
2025/12/05,10:06:50,286,500
2025/12/05,10:06:50,287,100
2025/12/05,10:06:49,287,100
2025/12/05,10:06:47,286,200
2025/12/05,10:06:46,286,500
2025/12/05,10:06:45,287,100
2025/12/05,10:06:41,286,100
2025/12/05,10:06:40,286,400
2025/12/05,10:06:36,286,400
2025/12/05,10:06:35,285,100
2025/12/05,10:06:22,286,200
2025/12/05,10:06:18,286,100
2025/12/05,10:06:17,285,100
2025/12/05,10:06:17,286,100
2025/12/05,10:06:17,286,200
2025/12/05,10:06:15,285,200
2025/12/05,10:06:15,285,400
2025/12/05,10:05:59,285,300
2025/12/05,10:05:59,286,100
2025/12/05,10:05:55,285,400
2025/12/05,10:05:55,285,600
2025/12/05,10:05:52,285,100
2025/12/05,10:05:50,285,100
2025/12/05,10:05:49,285,100
2025/12/05,10:05:47,285,100
2025/12/05,10:05:42,286,500
2025/12/05,10:05:42,286,100
2025/12/05,10:05:41,286,300
2025/12/05,10:05:36,286,100
2025/12/05,10:05:35,286,900
2025/12/05,10:05:35,286,100
2025/12/05,10:05:34,286,100
2025/12/05,10:05:34,286,900
2025/12/05,10:05:34,285,200
2025/12/05,10:05:34,285,"1,000"
2025/12/05,10:05:31,287,100
2025/12/05,10:05:31,287,100
2025/12/05,10:05:29,287,100
2025/12/05,10:05:29,287,200
2025/12/05,10:05:29,286,100
2025/12/05,10:05:26,287,"1,400"
2025/12/05,10:05:26,286,600
2025/12/05,10:05:26,285,100
2025/12/05,10:05:25,285,"2,200"
2025/12/05,10:05:25,285,700
2025/12/05,10:05:25,284,100
2025/12/05,10:05:25,284,100
2025/12/05,10:05:25,284,"1,000"
2025/12/05,10:05:20,284,100
2025/12/05,10:05:19,284,400
2025/12/05,10:05:19,283,500
2025/12/05,10:05:19,283,100
2025/12/05,10:05:15,283,100
2025/12/05,10:05:10,283,400
2025/12/05,10:05:10,281,"1,000"
2025/12/05,10:05:10,282,200
2025/12/05,10:05:10,284,200
2025/12/05,10:05:10,283,300
2025/12/05,10:05:08,282,"2,300"
2025/12/05,10:05:08,282,"2,200"
2025/12/05,10:05:08,283,400
2025/12/05,10:05:05,284,700
2025/12/05,10:05:05,284,100
2025/12/05,10:05:04,283,200
2025/12/05,10:05:04,283,200
2025/12/05,10:05:03,283,100
2025/12/05,10:05:03,283,100
2025/12/05,10:05:02,283,100
2025/12/05,10:05:02,284,"1,000"
2025/12/05,10:05:02,284,500
2025/12/05,10:05:02,283,400
2025/12/05,10:05:01,284,100
2025/12/05,10:05:00,282,"2,900"
2025/12/05,10:05:00,283,100
2025/12/05,10:04:59,283,100
2025/12/05,10:04:59,284,200
2025/12/05,10:04:58,283,500
2025/12/05,10:04:58,283,200
2025/12/05,10:04:57,283,200
2025/12/05,10:04:57,281,"1,300"
2025/12/05,10:04:57,282,900
2025/12/05,10:04:57,282,"1,000"
2025/12/05,10:04:57,283,200
2025/12/05,10:04:57,283,100
2025/12/05,10:04:55,282,700
2025/12/05,10:04:55,283,"4,100"
2025/12/05,10:04:54,284,"1,000"
2025/12/05,10:04:54,285,100
2025/12/05,10:04:54,285,100
2025/12/05,10:04:53,285,100
2025/12/05,10:04:52,284,900
2025/12/05,10:04:52,285,"1,100"
2025/12/05,10:04:51,286,500
2025/12/05,10:04:50,287,100
2025/12/05,10:04:49,287,100
2025/12/05,10:04:47,287,100
2025/12/05,10:04:47,287,400
2025/12/05,10:04:47,287,100
2025/12/05,10:04:46,288,300
2025/12/05,10:04:46,287,100
2025/12/05,10:04:46,287,100
2025/12/05,10:04:46,287,100
2025/12/05,10:04:46,285,300
2025/12/05,10:04:46,286,200
2025/12/05,10:04:45,286,100
2025/12/05,10:04:45,286,200
2025/12/05,10:04:45,287,100
2025/12/05,10:04:44,287,400
2025/12/05,10:04:43,285,400
2025/12/05,10:04:42,287,200
2025/12/05,10:04:42,287,300
2025/12/05,10:04:42,286,200
2025/12/05,10:04:41,285,300
2025/12/05,10:04:41,285,600
2025/12/05,10:04:41,285,200
2025/12/05,10:04:41,285,200
2025/12/05,10:04:40,284,200
2025/12/05,10:04:40,285,100
2025/12/05,10:04:38,285,100
2025/12/05,10:04:37,286,100
2025/12/05,10:04:36,285,100
2025/12/05,10:04:36,286,100
2025/12/05,10:04:35,284,100
2025/12/05,10:04:35,285,800
2025/12/05,10:04:35,285,200
2025/12/05,10:04:35,284,200
2025/12/05,10:04:35,285,"3,100"
2025/12/05,10:04:35,286,"1,600"
2025/12/05,10:04:35,287,400
2025/12/05,10:04:34,289,"1,800"
2025/12/05,10:04:34,288,100
2025/12/05,10:04:33,288,100
2025/12/05,10:04:32,286,100
2025/12/05,10:04:32,286,100
2025/12/05,10:04:32,287,"1,900"
2025/12/05,10:04:31,287,300
2025/12/05,10:04:31,287,200
2025/12/05,10:04:31,288,300
2025/12/05,10:04:31,288,300
2025/12/05,10:04:31,288,100
2025/12/05,10:04:28,289,"2,600"
2025/12/05,10:04:27,289,500
2025/12/05,10:04:26,290,100
2025/12/05,10:04:25,289,100
2025/12/05,10:04:24,291,100
2025/12/05,10:04:22,289,300
2025/12/05,10:04:22,290,200
2025/12/05,10:04:21,289,300
2025/12/05,10:04:19,290,100
2025/12/05,10:04:17,289,600
2025/12/05,10:04:17,290,200
2025/12/05,10:04:17,289,"1,000"
2025/12/05,10:04:16,290,200
2025/12/05,10:04:16,290,300
2025/12/05,10:04:15,290,600
2025/12/05,10:04:14,290,100
2025/12/05,10:04:11,290,400
2025/12/05,10:04:11,290,100
2025/12/05,10:04:07,290,500
2025/12/05,10:03:59,292,100
2025/12/05,10:03:57,291,100
2025/12/05,10:03:57,291,100
2025/12/05,10:03:57,291,200
2025/12/05,10:03:53,292,100
2025/12/05,10:03:53,292,100
2025/12/05,10:03:52,291,100
2025/12/05,10:03:52,291,100
2025/12/05,10:03:47,292,200
2025/12/05,10:03:47,291,300
2025/12/05,10:03:43,292,400
2025/12/05,10:03:43,290,100
2025/12/05,10:03:42,290,"2,000"
2025/12/05,10:03:42,290,100
2025/12/05,10:03:42,290,500
2025/12/05,10:03:42,290,"4,700"
2025/12/05,10:03:42,291,200
2025/12/05,10:03:41,292,100
2025/12/05,10:03:41,291,700
2025/12/05,10:03:36,292,100
2025/12/05,10:03:35,292,500
2025/12/05,10:03:35,292,500
2025/12/05,10:03:34,291,500
2025/12/05,10:03:34,292,100
2025/12/05,10:03:33,292,300
2025/12/05,10:03:33,291,600
2025/12/05,10:03:33,291,600
2025/12/05,10:03:32,291,100
2025/12/05,10:03:31,291,100
2025/12/05,10:03:30,292,100
2025/12/05,10:03:30,292,800
2025/12/05,10:03:29,292,100
2025/12/05,10:03:29,292,100
2025/12/05,10:03:27,291,200
2025/12/05,10:03:24,293,100
2025/12/05,10:03:24,292,300
2025/12/05,10:03:24,292,100
2025/12/05,10:03:21,292,100
2025/12/05,10:03:20,290,500
2025/12/05,10:03:20,290,100
2025/12/05,10:03:20,291,100
2025/12/05,10:03:20,292,100
2025/12/05,10:03:20,292,100
2025/12/05,10:03:18,290,200
2025/12/05,10:03:18,291,100
2025/12/05,10:03:18,292,"1,200"
2025/12/05,10:03:16,293,"4,000"
2025/12/05,10:03:16,293,700
2025/12/05,10:03:16,292,200
2025/12/05,10:03:15,292,500
2025/12/05,10:03:15,292,300
2025/12/05,10:03:15,291,100
2025/12/05,10:03:15,290,100
2025/12/05,10:03:15,290,100
2025/12/05,10:03:15,290,200
2025/12/05,10:03:14,290,"2,300"
2025/12/05,10:03:14,291,"2,400"
2025/12/05,10:03:14,292,100
2025/12/05,10:03:14,293,800
2025/12/05,10:03:14,293,100
2025/12/05,10:03:13,291,"3,800"
2025/12/05,10:03:13,292,300
2025/12/05,10:03:13,293,"2,800"
2025/12/05,10:03:13,294,100
2025/12/05,10:03:13,293,"1,700"
2025/12/05,10:03:12,293,200
2025/12/05,10:03:11,293,400
2025/12/05,10:03:11,293,"1,500"
2025/12/05,10:03:11,294,400
2025/12/05,10:03:10,293,"1,000"
2025/12/05,10:03:10,293,100
2025/12/05,10:03:09,293,"1,000"
2025/12/05,10:03:09,292,500
2025/12/05,10:03:09,292,100
2025/12/05,10:03:08,293,100
2025/12/05,10:03:07,293,400
2025/12/05,10:03:05,293,300
2025/12/05,10:03:02,293,100
2025/12/05,10:03:01,293,400
2025/12/05,10:03:01,293,"1,100"
2025/12/05,10:03:01,292,900
2025/12/05,10:03:00,292,500
2025/12/05,10:02:57,292,100
2025/12/05,10:02:57,291,100
2025/12/05,10:02:56,292,100
2025/12/05,10:02:56,292,100
2025/12/05,10:02:56,292,100
2025/12/05,10:02:56,292,100
2025/12/05,10:02:55,292,"1,000"
2025/12/05,10:02:54,291,"2,800"
2025/12/05,10:02:54,291,100
2025/12/05,10:02:52,290,"3,900"
2025/12/05,10:02:52,290,"3,000"
2025/12/05,10:02:52,289,"4,100"
2025/12/05,10:02:52,288,"14,500"
2025/12/05,10:02:52,287,"8,400"
2025/12/05,10:02:51,287,100
2025/12/05,10:02:51,287,"3,500"
2025/12/05,10:02:51,287,100
2025/12/05,10:02:48,287,"2,300"
2025/12/05,10:02:48,287,"1,700"
2025/12/05,10:02:42,287,100
2025/12/05,10:02:39,286,100
2025/12/05,10:02:32,287,100
2025/12/05,10:02:30,286,"1,100"
2025/12/05,10:02:30,288,100
2025/12/05,10:02:27,287,"1,500"
2025/12/05,10:02:27,287,500
2025/12/05,10:02:25,286,100
2025/12/05,10:02:25,286,100
2025/12/05,10:02:20,287,100
2025/12/05,10:02:18,286,"1,300"
2025/12/05,10:02:17,287,100
2025/12/05,10:02:14,287,100
2025/12/05,10:02:14,287,100
2025/12/05,10:02:12,287,100
2025/12/05,10:02:12,286,400
2025/12/05,10:02:07,287,100
2025/12/05,10:02:07,286,100
2025/12/05,10:02:06,287,100
2025/12/05,10:02:05,287,300
2025/12/05,10:02:04,287,100
2025/12/05,10:02:04,287,300
2025/12/05,10:02:00,288,500
2025/12/05,10:01:55,289,800
2025/12/05,10:01:55,288,700
2025/12/05,10:01:55,287,400
2025/12/05,10:01:55,286,100
2025/12/05,10:01:54,285,200
2025/12/05,10:01:53,284,600
2025/12/05,10:01:53,285,400
2025/12/05,10:01:53,286,600
2025/12/05,10:01:53,286,200
2025/12/05,10:01:51,288,"2,300"
2025/12/05,10:01:51,287,"2,700"
2025/12/05,10:01:50,286,"2,600"
2025/12/05,10:01:50,286,"1,200"
2025/12/05,10:01:49,285,"1,400"
2025/12/05,10:01:47,286,400
2025/12/05,10:01:47,286,"2,000"
2025/12/05,10:01:42,286,300
2025/12/05,10:01:42,286,700
2025/12/05,10:01:36,286,700
2025/12/05,10:01:34,286,"2,200"
2025/12/05,10:01:30,286,800
2025/12/05,10:01:30,285,200
2025/12/05,10:01:30,285,"1,300"
2025/12/05,10:01:30,285,200
2025/12/05,10:01:29,285,400
2025/12/05,10:01:28,284,100
2025/12/05,10:01:26,285,"1,100"
2025/12/05,10:01:26,285,100
2025/12/05,10:01:26,286,400
2025/12/05,10:01:26,286,400
2025/12/05,10:01:22,285,200
2025/12/05,10:01:22,285,200
2025/12/05,10:01:20,286,100
2025/12/05,10:01:20,285,"1,700"
2025/12/05,10:01:20,285,400
2025/12/05,10:01:18,284,300
2025/12/05,10:01:18,284,100
2025/12/05,10:01:15,284,500
2025/12/05,10:01:15,284,"1,000"
2025/12/05,10:00:59,282,300
2025/12/05,10:00:59,283,500
2025/12/05,10:00:53,284,200
2025/12/05,10:00:52,284,200
2025/12/05,10:00:52,284,900
2025/12/05,10:00:50,284,100
2025/12/05,10:00:49,284,100
2025/12/05,10:00:48,284,100
2025/12/05,10:00:46,284,100
2025/12/05,10:00:46,284,100
2025/12/05,10:00:46,283,400
2025/12/05,10:00:45,284,100
2025/12/05,10:00:44,285,"2,500"
2025/12/05,10:00:44,285,"2,200"
2025/12/05,10:00:44,284,300
2025/12/05,10:00:43,284,800
2025/12/05,10:00:43,284,200
2025/12/05,10:00:40,285,500
2025/12/05,10:00:40,284,100
2025/12/05,10:00:37,284,"2,800"
2025/12/05,10:00:37,283,400
2025/12/05,10:00:37,282,"1,800"
2025/12/05,10:00:36,281,100
2025/12/05,10:00:33,281,300
2025/12/05,10:00:27,281,100
2025/12/05,10:00:26,281,100
2025/12/05,10:00:22,281,100
2025/12/05,10:00:18,281,100
2025/12/05,10:00:18,281,400
2025/12/05,10:00:18,281,200
2025/12/05,10:00:12,281,100
2025/12/05,10:00:12,281,100
2025/12/05,10:00:10,281,200
2025/12/05,10:00:03,280,100
2025/12/05,09:59:59,280,"2,500"
2025/12/05,09:59:59,281,"1,000"
2025/12/05,09:59:57,281,100
2025/12/05,09:59:57,281,400
2025/12/05,09:59:55,281,300
2025/12/05,09:59:45,281,100
2025/12/05,09:59:42,280,100
2025/12/05,09:59:42,280,200
2025/12/05,09:59:41,280,"2,100"
2025/12/05,09:59:41,279,500
2025/12/05,09:59:40,280,900
2025/12/05,09:59:37,281,100
2025/12/05,09:59:36,283,200
2025/12/05,09:59:36,282,900
2025/12/05,09:59:36,281,200
2025/12/05,09:59:36,280,700
2025/12/05,09:59:36,280,100
2025/12/05,09:59:34,280,"2,900"
2025/12/05,09:59:34,281,"2,400"
2025/12/05,09:59:34,282,200
2025/12/05,09:59:31,282,100
2025/12/05,09:59:31,283,100
2025/12/05,09:59:28,282,100
2025/12/05,09:59:27,282,100
2025/12/05,09:59:26,283,100
2025/12/05,09:59:25,282,100
2025/12/05,09:59:23,284,300
2025/12/05,09:59:23,283,100
2025/12/05,09:59:22,284,400
2025/12/05,09:59:22,283,400
2025/12/05,09:59:22,282,100
2025/12/05,09:59:21,280,300
2025/12/05,09:59:21,281,100
2025/12/05,09:59:21,282,400
2025/12/05,09:59:21,282,200
2025/12/05,09:59:20,280,200
2025/12/05,09:59:20,281,600
2025/12/05,09:59:19,282,100
2025/12/05,09:59:16,282,"3,700"
2025/12/05,09:59:16,283,"1,200"
2025/12/05,09:59:16,283,500
2025/12/05,09:59:16,283,700
2025/12/05,09:59:11,284,100
2025/12/05,09:59:10,285,"2,300"
2025/12/05,09:59:10,284,100
2025/12/05,09:59:10,285,600
2025/12/05,09:59:10,284,100
2025/12/05,09:59:09,284,200
2025/12/05,09:59:09,284,300
2025/12/05,09:59:09,284,200
2025/12/05,09:59:09,284,200
2025/12/05,09:59:08,284,100
2025/12/05,09:59:08,284,100
2025/12/05,09:59:08,284,100
2025/12/05,09:59:06,284,100
2025/12/05,09:59:02,283,100
2025/12/05,09:59:01,282,100
2025/12/05,09:59:01,283,100
2025/12/05,09:59:01,285,"1,600"
2025/12/05,09:59:01,284,300
2025/12/05,09:59:01,283,900
2025/12/05,09:59:01,282,200
2025/12/05,09:59:01,282,"1,900"
2025/12/05,09:58:59,283,"1,700"
2025/12/05,09:58:59,283,100
2025/12/05,09:58:59,284,400
2025/12/05,09:58:59,284,800
2025/12/05,09:58:59,285,100
2025/12/05,09:58:59,285,100
2025/12/05,09:58:58,285,100
2025/12/05,09:58:54,285,200
2025/12/05,09:58:53,283,600
2025/12/05,09:58:53,284,300
2025/12/05,09:58:53,285,100
2025/12/05,09:58:53,287,100
2025/12/05,09:58:53,286,"2,400"
2025/12/05,09:58:53,285,400
2025/12/05,09:58:52,285,300
2025/12/05,09:58:52,283,"1,500"
2025/12/05,09:58:51,283,700
2025/12/05,09:58:51,284,"1,600"
2025/12/05,09:58:50,284,400
2025/12/05,09:58:50,285,"5,000"
2025/12/05,09:58:49,286,300
2025/12/05,09:58:49,286,300
2025/12/05,09:58:49,286,300
2025/12/05,09:58:48,286,500
2025/12/05,09:58:48,287,100
2025/12/05,09:58:47,288,500
2025/12/05,09:58:47,288,100
2025/12/05,09:58:47,287,400
2025/12/05,09:58:47,286,400
2025/12/05,09:58:44,287,100
2025/12/05,09:58:44,287,900
2025/12/05,09:58:44,287,200
2025/12/05,09:58:44,286,800
2025/12/05,09:58:44,286,200
2025/12/05,09:58:43,286,100
2025/12/05,09:58:43,286,300
2025/12/05,09:58:43,285,500
2025/12/05,09:58:43,286,100
2025/12/05,09:58:42,286,100
2025/12/05,09:58:42,285,"1,100"
2025/12/05,09:58:42,285,600
2025/12/05,09:58:42,285,"2,200"
2025/12/05,09:58:42,286,200
2025/12/05,09:58:41,288,300
2025/12/05,09:58:41,287,600
2025/12/05,09:58:41,286,100
2025/12/05,09:58:41,287,100
2025/12/05,09:58:41,286,800
2025/12/05,09:58:40,286,500
2025/12/05,09:58:39,285,"1,600"
2025/12/05,09:58:38,285,200
2025/12/05,09:58:37,285,200
2025/12/05,09:58:37,284,100
2025/12/05,09:58:37,283,100
2025/12/05,09:58:36,284,100
2025/12/05,09:58:36,284,100
2025/12/05,09:58:36,284,300
2025/12/05,09:58:35,286,300
2025/12/05,09:58:35,285,400
2025/12/05,09:58:35,284,300
2025/12/05,09:58:34,283,100
2025/12/05,09:58:34,283,100
2025/12/05,09:58:34,283,100
2025/12/05,09:58:34,282,100
2025/12/05,09:58:34,282,600
2025/12/05,09:58:34,283,100
2025/12/05,09:58:33,282,500
2025/12/05,09:58:33,282,200
2025/12/05,09:58:33,283,100
2025/12/05,09:58:33,284,100
2025/12/05,09:58:32,286,100
2025/12/05,09:58:32,285,100
2025/12/05,09:58:32,285,200
2025/12/05,09:58:32,284,"1,400"
2025/12/05,09:58:32,284,"1,600"
2025/12/05,09:58:32,285,"1,700"
2025/12/05,09:58:32,285,900
2025/12/05,09:58:32,286,300
